customer_id,product_id,ncf_predictions,ncf_predictions1,ncf_predictions2
3763,768,0.000504345,0.000808179,0.000279278
396,55,0.000107578,0.000269502,8.24E-05
6113,943,0.012265176,0.01726082,0.004507542
5392,344,0.000301838,0.000823289,0.000278324
3776,757,0.001811624,0.002757222,0.002127767
3860,541,0.00167203,0.001865119,0.00112322
4655,632,0.000133693,0,0
3818,519,0.009558737,0.009440392,0.004478991
4463,103,0.000341862,0.000357419,4.71E-05
5779,339,0.005537123,0.002817512,0.002964616
7456,813,0.002172023,0.002397299,0.001096606
7146,819,0.022753268,0.024870813,0.017396927
216,659,0.000187218,0.000237554,4.00E-05
7601,725,0.000170439,0,0
3778,934,0.000735939,0.001581073,0.000680596
3860,5,0.015501231,0.021753252,0.013589829
342,971,0.000237107,0.000359148,0.000116411
710,317,0.000195324,0.00028339,7.31E-05
4274,577,0.00321883,0.003308505,0.003918409
6948,234,0.000434548,0.000534982,0
1862,500,0.006080359,0.005367458,0.005412966
2620,471,0.008100659,0.010616541,0.011873275
181,618,0.005103827,0.004457444,0.00605759
5353,768,0.000401229,0.000606656,0.000213981
6814,103,0.000214875,0.000376105,6.32E-05
1823,584,9.88E-05,0,5.00E-05
4412,911,0.002290785,0.003191859,0.003939867
7720,972,0.000355542,0.000373453,0.000193924
5584,511,0.001411945,0.001456112,0.000929594
4354,878,0.002201945,0.00252375,0.001499116
2884,713,0.01093781,0.027952045,0.014161348
2754,12,0.004836738,0.004463881,0.003262341
1347,872,0.003428817,0.005097777,0.002792358
7,541,0.000703037,0.00076744,0.000291973
2544,303,0.001380324,0.000672132,0.000710636
2521,18,0.011825413,0.010390997,0.017019361
6374,536,0.000375211,0.000893354,0.000238866
4358,302,0.000478327,0.000217915,0.000114026
6495,580,0.014251322,0.005131483,0.007350355
6444,765,0.000411958,0.000457734,0.000159621
5045,339,0.001591593,0.001303762,0.000789225
6133,506,0.003296822,0.000754088,0
2878,691,0.00028047,0.0004116,0.000234157
5150,594,0.002107859,0.004214764,0.004131764
1350,918,0.002028644,0.002953231,0.003366888
6820,769,0.000394225,0.000645459,0.000364691
2898,8,0.000231385,0.000760525,0.000379473
4112,713,0.014390022,0.020990223,0.02069804
5677,636,0.000271678,0.000461191,0.000112085
4739,947,0.040433913,0.029643595,0.05239436
4094,804,0.00031352,0.000380844,0.000140905
5736,111,0.002300054,0.00092575,0.000896871
7535,756,0.003584266,0.005580485,0.003414124
5630,55,0.000632465,0.000496596,0.000687748
5642,835,0.000420779,0.00058949,0.00020647
2005,861,0.001041323,0.00039351,0.000301749
2669,825,0.001282454,0.002118588,0.000974983
37,545,0.001024932,0.001101792,0.000435859
2704,835,0.000798851,0.001118094,0.000656515
76,789,0.000161022,0.000368059,0.000143975
6993,81,0.000651926,0.000558823,0.000506878
3805,516,0.000900596,0.000801414,0.000754058
7509,812,0.000313759,0.000447065,0.000153095
3449,895,0.003266782,0.003172219,0.00146535
2153,536,0.002112478,0.00308311,0.002853245
777,841,0.001322776,0.001196355,0
7242,21,0.00274697,0.002729476,0.001375735
254,339,0.002386659,0.001790285,0.001927763
4134,26,0.003320426,0.003414691,0.004633606
5686,793,0.000853509,0.001339704,0.000734568
3796,763,0.008404195,0.009260416,0.00529182
3253,935,0.004168779,0.00510776,0.006983966
3597,835,0.000790149,0.000720054,0.000286311
7010,337,0.000160217,0,2.94E-05
7451,593,0.00041005,0.000379741,0.000176877
2869,754,0.003166616,0.00433901,0.005459935
3431,515,0.003245056,0.002702743,0.002782494
4928,757,0.002432346,0.00347209,0.003224164
6368,229,0.002444804,0.00258854,0.001601785
4891,754,0.020412356,0.018508643,0.02456975
3742,811,0.019500494,0.024622202,0.012829393
3038,971,0.000716001,0.000662953,0.000227779
342,4,0.000607282,0.000915647,0.000467598
692,172,0.000209391,0,0
7668,827,0.003973633,0.006333798,0.004548043
1276,522,0.000314683,0.000331849,0.000261486
4716,536,0.000883609,0.001234174,0.000509769
7353,806,0.000224471,0.000296623,5.97E-05
2917,976,0.000261575,0.000605464,0.000212848
3607,750,0.002805769,0.003290147,0.003747165
2730,826,0.015194476,0.009918958,0.00793761
4117,866,4.57E-05,0.000136644,3.00E-05
7771,627,0.000580102,0.000433773,0.000196695
4683,543,0.002106488,0.002199382,0.001004934
3632,940,0.000211805,0.000219017,9.22E-05
3774,10,0.001505941,0.001935124,0.002255768
4792,947,0.012157977,0.017380327,0.009437084
7330,474,0.000271469,0.000379354,0.000111479
1473,511,0.004239827,0.002685905,0.003561705
5342,977,0.006082445,0.006237567,0.007889003
7801,749,0.006021887,0.005884856,0.002853751
5660,25,0.000305355,0.000355363,0.000209451
5022,423,9.36E-05,0,0
6180,60,0.000703722,0.000606507,0
4013,608,0.001708031,0.00151059,0.001070976
5933,21,0.01481235,0.013277024,0.004449815
6003,818,0.009245455,0.004835039,0.002122223
2708,723,8.16E-05,0,0
7699,760,0.000244021,0.000436455,0.000168562
6583,950,0.000268757,0,0
6529,4,0.001820505,0.001226485,0.000769198
1160,993,0.0221152,0.019767076,0.016862273
5845,40,0.000270128,0.000656813,0.00049147
978,855,0.040489286,0.029643595,0.07066235
2860,975,0.000444114,0.000496656,0.000265449
904,662,0.000221968,0.000308365,0.000107054
5366,557,0.000409991,0.000768065,0.000394464
2046,662,0.000136703,0.000172675,0.000107604
23,898,0.002364397,0.004231334,0.002884537
2918,872,0.003831714,0.006394267,0.006817997
182,157,0.003228635,0.003736407,0.003523439
3388,79,0.005624116,0.006127894,0.00562802
4138,468,0.000213325,0.000154763,4.09E-05
2634,855,0.022091419,0.027272671,0.026254356
3463,501,0.001110941,0.000754535,0.00072819
1276,799,0.000489771,0.000255287,0.000350803
1995,520,0.000284612,0.000245929,6.15E-05
605,472,0.004073978,0.00380677,0.002744317
2769,510,0.006152511,0.00307858,0.002681464
6307,506,0.001132578,0,0
6300,823,0.010380358,0.02029109,0.025333196
1990,603,0.004790425,0.005907744,0.004830062
3274,821,0.002278924,0.002892941,0.002278715
6510,826,0.006679565,0.00613755,0.005418092
2658,33,0.000261456,0.000346303,8.76E-05
4968,111,0.001432836,0.000572622,0.000392973
1132,79,0.005932242,0.007089466,0.007721722
2761,464,8.37E-05,0,0
5304,471,0.00553748,0.006934911,0.00444597
3631,691,0.003187507,0.001618415,0.001000434
597,111,0.000498891,0,9.32E-05
7544,827,0.003529012,0.005937785,0.004482567
230,858,0.000173479,0,0
5231,690,0.000570357,0.000858337,0.000613689
6017,298,0.001105011,0.001032621,0.000430912
7405,775,0.000802636,0.000815868,0.000207305
4227,960,0.000194877,0.000161439,7.50E-05
1202,515,0.001438767,0.002970547,0.002111226
6850,910,0.001131505,0.000730306,0.000158399
816,849,0.004250169,0.002827823,0.002278149
5514,943,0.009500742,0.011876434,0.013798267
1779,840,0.007852346,0.007009178,0.007956564
5681,54,0.005932242,0.008224011,0.00372678
934,78,0.004554033,0.006381303,0.004066587
2952,987,4.53E-05,9.00E-05,2.16E-05
6174,354,0.001444042,0,0.000622779
7526,775,0.001457036,0.002788723,0.001332194
2716,17,0.003703505,0.003483564,0.005944938
6575,229,0.003478944,0.002657801,0.001258969
5649,31,0.008919418,0.009611934,0.007042468
4129,750,0.016786069,0.014068186,0.012031049
7581,165,0.000222981,0,0
1891,830,0.001847208,0.001492739,0.000471026
5361,866,0.000916064,0.000874668,0.001135528
6984,947,0.038117886,0.029643595,0.026640296
4485,22,0.001282781,0.001141101,0.000833005
6443,577,0.002283871,0.003654957,0.001930952
2724,603,0.002353638,0.005313695,0.003676951
4045,913,0.000767678,0.000839591,0.000513703
3197,854,0.000110497,0.000133693,7.74E-05
6420,684,0.000158995,0.000298351,0.000140786
1216,322,0.000523955,0.00119707,0.000947714
6203,971,0.000412673,0.00042963,0.000269979
2016,605,0.000607491,0.000550389,0.000222445
669,938,0.001724243,0.002639592,0.001337737
5934,148,0.00048238,0.000695497,0.000254065
1075,462,0.000438303,0.000895321,0.000389367
1411,614,0.013968885,0.015119731,0.019725978
3082,708,0.000823468,0.000771642,0.00028643
4113,344,0.000349551,0.000825733,0.000656217
5828,106,0.003287017,0.002665639,0.002782255
3254,750,0.005845189,0.007591903,0.006075949
4258,908,0.00213322,0.001602322,0.001213491
2198,172,0.000147372,0,0
3333,849,0.001853526,0.002705097,0.001966924
4931,935,0.004651457,0.006204754,0.003573209
3897,769,0.000637352,0.000547409,0.00042519
7131,804,0.000660658,0.000508249,0.000252515
2269,905,0.004007042,0.004260689,0.002527118
3233,234,0.000851095,0.000828862,0
3935,64,0.00097087,0.000728935,0.000456959
3522,554,0.000198632,0.000246286,6.69E-05
2273,536,0.000475645,0.000941426,0.000411987
2807,765,0.000824273,0.000615895,0.000157684
3269,690,0.00239268,0.00124222,0.001047581
494,937,0.000240088,0.000366777,0.000176609
5829,527,0.000294119,0.000283867,0.000205964
4966,691,0.000427157,0.000450283,9.24E-05
2556,989,0.000157058,0.000367403,0.000105651
6793,856,0.000391185,0.000400215,0.000270933
2549,760,0.000236928,0.000262231,9.20E-05
2987,769,0.001181901,0.00103569,0.000519455
3837,727,0.014912427,0.009816229,0.013685346
4949,818,0.000658542,0.001189977,0.000362813
5865,17,0.005090416,0.004834235,0.002439827
7239,639,0.000134528,0.000192702,6.82E-05
5875,983,0.001259446,0.001791,0.00177303
5539,468,0.000746757,0.000386566,0.000251889
1443,797,0.000508636,0.000569433,0.000442922
1232,519,0.004680485,0.007668853,0.007680565
4436,194,0.000146747,0.000236094,4.59E-05
57,939,0.005032778,0.009080231,0.012974262
7043,806,0.000439107,0.000298828,0.000114788
4496,637,0.000369281,0.000390887,0
912,971,0.001615852,0.000967175,0.000792921
400,262,0.000417024,0.000781834,0.000389993
5499,141,0.0002065,0,0
1896,713,0.001399458,0.002274126,0.001592904
7301,635,0.026864737,0.029515266,0.045579374
3404,25,0.000306129,0.000595152,0.000393748
6663,317,0.001482159,0.001119494,0.000782013
2961,10,0.006452382,0.006407559,0.007120907
2893,501,0.000169039,0.000183791,4.19E-05
3588,910,0.000804693,0.000554085,7.61E-05
3844,573,0.014788896,0.023200423,0.017195046
6380,766,0.010435075,0.010331303,0.003555805
1525,319,0.015720457,0.018969506,0.01831317
2237,691,0.000533611,0.000557005,0.000273973
1438,945,0.000838846,0.000451088,0.000253379
4642,337,0.000246346,0.000265867,6.06E-05
1328,860,0.0002473,0.000536472,0.000237584
6671,282,0.000734836,0.001071423,0.000444204
2299,229,0.001693308,0.00189206,0.00116834
7507,909,0.000242531,0.000360757,0.000104313
7341,804,0.001408756,0.00082016,0.000777185
4812,572,0.000435859,0.000690639,0.000309467
448,519,0.00898692,0.008567572,0.004779756
3834,478,0.001378655,0.002041638,0.001480877
2058,462,0.000524431,0.001165897,0.000494093
4415,571,0.001215994,0.000950873,0.000528008
7324,815,0.001035392,0.001676202,0.000816256
5627,545,0.000651866,0.000708282,0.000167906
5149,578,0.000573039,0.000379652,5.02E-05
4959,478,0.00063315,0.00168559,0.001075178
1671,898,0.00455451,0.00409478,0.002258092
7786,898,0.002796143,0.002974629,0.001852721
819,915,0.000433803,0.000474274,0.000168443
3939,768,0.00064373,0.000852168,0.000334024
1460,262,0.000336736,0.000465602,0.000164568
5140,839,0.000979424,0.000668585,0.000427008
1933,775,0.000990391,0.001880139,0.000362545
6312,248,0.000929534,0.000456125,0.000482947
3921,511,0.002101958,0.002393454,0.001051784
524,26,0.003594637,0.004731089,0.004406571
1870,908,0.001425743,0.001089752,0.000671655
645,958,0.002469599,0.001991391,0.001542032
2952,722,4.84E-05,0.000160426,1.89E-05
3500,864,0.000752211,0.001297176,0.000990868
4247,541,0.000673443,0.000754416,0.000217229
7803,614,0.003392607,0.004087389,0.005070001
5952,768,0.000487596,0.00088653,0.000376761
363,157,0.008295298,0.006396264,0.004328638
1971,910,0.000336766,0.000548095,8.30E-05
7137,303,0.000721633,0.000715286,0.00049898
1274,78,0.004084468,0.003630817,0.002396047
1191,578,0.000251859,0.000339031,9.17E-05
1991,709,0.000685662,0,0.000244796
4296,284,0.000690132,0.00089106,0.000375032
6640,935,0.005254895,0.005748481,0.005254775
7646,29,8.76E-05,0.000217557,4.64E-05
6222,30,0.000790894,0.001714319,0.000934124
7459,545,0.000431895,0.000439614,5.13E-05
3508,282,0.00159955,0.00139001,0.000462502
459,799,0.004368901,0,0
2127,482,0.000929326,0.001486033,0.000791311
1296,820,0.000804186,0.001129359,0.000905305
1610,709,0.00043726,0.000255883,0.000213563
7290,543,0.001767427,0.002654254,0.002749205
1965,708,0.005226344,0.006119311,0.007145494
980,972,0.001499027,0.000685722,0.000899822
3726,826,0.019294739,0.012247354,0.009831697
1122,914,0.002534986,0.002255857,0.002462775
415,11,0.011140257,0.008000106,0.007115394
1517,764,0.000176102,0,0
6137,940,0.000600636,0.000330627,0.000300705
2394,611,0.001485586,0.001107812,0.000767022
7304,861,0.000484943,0.000270814,0.000130117
5843,839,0.000626028,0.000670671,0.000329226
6193,21,0.006319195,0.005099624,0.004321128
1198,536,0.00793469,0.004314452,0.004639834
4367,33,0.000374854,0.000531197,0.000193745
6594,5,0.008129716,0.007967144,0.00758186
532,833,0.014494687,0.015355736,0.02138558
6929,865,0.006011665,0.004237831,0.00309366
4083,639,0.000298232,0.000476897,0.000296354
5708,936,0.005060792,0.007216007,0.005304873
3240,12,0.001094967,0.001864135,0.001439005
2927,760,0.000147343,0.00032571,0.000146121
6459,516,0.00021717,0.000423014,0.000110717
6023,758,0.000421375,0.000994802,0.000950158
433,11,0.013390869,0.014137507,0.009282261
6207,501,0.000585049,0.000463277,0.000408143
3839,249,8.97E-05,0.000343382,9.17E-05
8,322,0.004790396,0.004803002,0.002932131
1211,940,0.000492036,0,0.000104842
5900,813,0.001518428,0.001957953,0.001529515
7098,577,0.000627577,0.001199544,0.000526756
5276,54,0.000696749,0.001747191,0.000674069
2731,614,0.003354847,0.005730808,0.006245971
5133,713,0.003717035,0.004329354,0.004196674
2222,584,0.000492901,0,0
5106,826,0.012506962,0.009340972,0.014942557
6524,482,0.000650734,0.001753032,0.00082466
7078,20,0.000132084,0.000340372,6.27E-05
6992,906,0.027486116,0.018330544,0.015340745
7220,636,0.001591623,0.00202623,0.001339227
1124,838,0.02330032,0.020848721,0.026288569
936,553,0.002927095,0.001417637,0.002010286
280,302,0.00043115,0.000339389,6.54E-05
7520,758,0.001660228,0.001549363,0.001416683
3123,826,0.00545767,0.004909366,0.005760133
3645,15,0.030132115,0.029643595,0.027992785
5385,976,0.000454456,0.000474662,0.000157714
118,33,0.000148296,0.000507861,0.00025773
7558,500,0.000796437,0.000935018,0.000487685
1287,768,0.001441777,0.001784414,0.000801474
2391,848,0.001300305,0.000498354,0.000345081
2101,482,0.001312971,0.002310932,0.00167647
5041,905,0.009195447,0.007445216,0.006081313
4120,603,0.014031768,0.009184361,0.007356733
527,501,0.000368357,0.000349104,0.000374556
5968,8,0.00019756,0.000544757,0.000240415
7531,542,0.000376701,0.000773966,0.000277162
5244,864,0.000549734,0.001194537,0.000850529
255,898,0.004678279,0.004917204,0.002156705
5969,525,6.71E-05,0.000183672,2.42E-05
116,11,0.004333496,0.009378433,0.02146256
2365,918,0.001763135,0.003387213,0.002433777
5888,284,0.001592428,0.003255457,0.001507014
6234,915,0.005719453,0.001900375,0.001724571
5531,33,0.000594914,0.001335323,0.000891537
5283,815,0.004971951,0.005659163,0.003578395
819,833,0.004570574,0.006245315,0.002665788
5510,866,7.24E-05,0.000178903,6.93E-05
3756,723,0.00028345,0,0
616,354,0.000214607,0,0.000120196
2687,983,0.001316249,0.001369536,0.00167042
240,106,0.000520229,0.000624925,0.00035283
1268,818,0.001783609,0.002305627,0.000720292
3671,31,0.00127241,0.001795441,0.001206338
1383,748,0.008306354,0.009381324,0.009895086
4358,936,0.005058825,0.003664792,0.002393335
6814,30,0.000546575,0.001094133,0.000243872
5482,972,0.0012815,0.000719368,0.000964433
6319,2,0.001330108,0.000960618,0.000489444
990,282,0.000971347,0.001184434,0.000605315
3820,908,0.000766277,0.001588732,0.00096789
1224,319,0.003002614,0.00374803,0.003629416
498,302,0.001014113,0.000553578,0.000366807
2107,5,0.028610528,0.015488178,0.005949795
5352,872,0.003057599,0.005141377,0.002696723
4407,608,0.003009021,0.002300739,0.002493799
2521,234,0.000120979,0.000138193,3.16E-05
5234,554,0.000498235,0.000328422,0.000104422
6922,909,0.000364572,0.000303417,0.000174105
1118,262,0.000669032,0.000576824,0.000271261
5089,156,0.00026831,0,0
4628,500,0.001261324,0.001027614,0.000634253
7726,994,0.000198662,0.000436813,0.000150949
744,32,6.83E-05,0.000194699,4.52E-05
4742,970,8.25E-05,0.000158727,0
7209,615,0.004199684,0.005050689,0.00232935
23,763,0.003310531,0.005389035,0.001384884
7728,820,0.000504226,0.001098722,0.00048098
513,906,0.006756961,0.004651159,0.005334348
7615,934,0.000224799,0.000722259,0.000279725
767,943,0.015071869,0.014912128,0.009266526
1482,603,0.001316279,0.003044933,0.002040386
419,799,0.00075978,0.000245422,0.000133991
7199,835,0.001371294,0.001890212,0.001087159
4787,78,0.001295298,0.003207624,0.001678884
4354,804,0.000286162,0.000255704,7.20E-05
3517,317,0.001062065,0.000893831,0.000562638
859,520,0.000769228,0.000560045,0.000220656
700,577,0.002187342,0.002042919,0.001492322
5958,979,0.002390087,0.002504587,0.001452327
4660,511,0.002881467,0.001575619,0.000680864
5466,972,0.00608328,0.002590716,0.003783464
44,282,0.000411689,0.00088951,0.000354141
7605,522,0.000379771,0.000352383,0
7447,769,0.000399679,0.00045234,0.000140756
370,916,0.004345596,0.00605008,0.010638624
4275,30,0.001042485,0.001366556,0.000457346
695,33,0.00124383,0.001526088,0.000739902
